work_id,title,author,rating,category,fandom,relationship,character,additional_tags,warnings,language,date updated,status,words,chapters,comments,kudos,bookmarks,hits
18785779,Brilliance Tells,californianNostalgia,General Audiences,Gen,Harry Potter - J. K. Rowling,,"Harry Potter , Ron Weasley , Hermione Granger , Draco Malfoy , Pansy Parkinson , Blaise Zabini","POV Outsider , Fluff and Crack , Alternate Universe - Canon Divergence , Fanfiction of Fanfiction , A Dash of Awesome , They Smart",No Archive Warnings Apply,English,11 May 2019,Complete Work,"1,138",1/1,65,2182,233,19933
3530774,Harry and the Viper's Chess,Terias,Teen And Up Audiences,Gen,Harry Potter - J. K. Rowling,,"Harry Potter , Draco Malfoy , Hedwig , Hermione Granger , Theodore Nott , Sally-Anne Perks , Severus Snape , Original Female Character(s) , Original Male Character(s) , Ron Weasley , Neville Longbottom , Fred Weasley , George Weasley , Argus Filch , Mrs. Norris , Rubeus Hagrid , Albus Dumbledore","Slytherin Harry , Alternate Universe - Sorting (Harry Potter) , Overprotective Snape , Canon Rehash , sorta... , House Politics , canon character death",No Archive Warnings Apply,English,12 Mar 2015,Complete Work,"77,708",16/16,80,677,98,19929
4784141,The Goblet's Charge,Bellatrix_Giggles,Not Rated,M/M,Harry Potter - J. K. Rowling,"Cedric Diggory/Harry Potter , Harry Potter/Charlie Weasley","Harry Potter , Cedric Diggory , Charlie Weasley , Hermione Granger , Ron Weasley , Sirius Black , Remus Lupin , Voldemort , Bellatrix Black Lestrange",Smart Harry,Creator Chose Not To Use Archive Warnings,English,04 Jan 2017,Work in Progress,"85,916",22/?,61,554,197,19909
14112672,Harry and Draco Break Hogwarts,dylanpidge,Teen And Up Audiences,Multi,Harry Potter - J. K. Rowling,"Draco Malfoy/Harry Potter , side Hermione Granger/Ron Weasley","Draco Malfoy , Harry Potter , Hermione Granger , Ron Weasley , Minerva McGonagall , Pansy Parkinson , Daphne Greengrass , Blaise Zabini , Portrait Albus Dumbledore , Portrait Severus Snape","Fake/Pretend Relationship , Idiots in Love , McGonagall did not sign up for this , Plot Bunny , Russian Translation Available",No Archive Warnings Apply,English,12 Oct 2019,Complete Work,"19,313",15/15,174,1374,186,19902
520572,Nesting,Julesmonster,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Harry Potter/Severus Snape,,"Mpreg , Mythical Beings & Creatures , Bonding , Romantic Comedy",No Archive Warnings Apply,English,24 Sep 2012,Complete Work,"20,086",8/8,44,1111,322,19902
7192103,A Marauder's Plan - Commentary,CatsAreCool (Rachel500),Teen And Up Audiences,Multi,Harry Potter - J. K. Rowling,,,Commentary,"Major Character Death , Rape/Non-Con , Underage",English,13 Jun 2016,Complete Work,"6,993",1/1,27,388,29,19885
942935,The Visit,copperbadge,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Draco Malfoy/Harry Potter,"Harry Potter , Draco Malfoy , Vernon Dursley",-ist language,No Archive Warnings Apply,English,04 Dec 2005,Complete Work,"1,095",1/1,19,1889,172,19877
736283,Living in the Moment,RenderedReversed,Teen And Up Audiences,"F/M, M/M",Harry Potter - J. K. Rowling,"Harry Potter/Tom Riddle , implied!past! Albus Dumbledore/Gellert Grindelwald , implied! Kingsley Shacklebolt/Nymphadora Tonks , onesided! James Potter/Lily Evans , slight! Lily Evans/James Potter/Severus Snape","Harry Potter , Tom Riddle , Gellert Grindelwald , Albus Dumbledore , Kingsley Shacklebolt , Nymphadora Tonks , Andromeda Tonks , Ted Tonks , Arthur Weasley , Ginny Weasley , Hermione Granger , Remus Lupin , Sirius Black , Orion Black , Bellatrix Black , Narcissa Malfoy , Lily Evans , James Potter , Charlus Potter , Fleur Delacour , Ron Weasley , Rodolphus Lestrange , Severus Snape","Harvest Moon: Friends of Mineral Town!universe with HP characters , farmer!Tom , Harvest God!mentor!Harry , Drabble Series , still trying to cover all my bases","Creator Chose Not To Use Archive Warnings , No Archive Warnings Apply",English,03 Sep 2013,Complete Work,"25,570",251/251,310,884,151,19868
8227097,Cheap (Bad) Dance Moves,slex (slexenskee),Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,"Harry Potter/Voldemort , Harry Potter/Tom Riddle","Harry Potter , Tom Riddle | Voldemort","Demons , Necromancy , Immortality , what could go wrong? , Harry is too OP but fuck it , prolly taking this down soon , OP!Harry",No Archive Warnings Apply,English,15 Jun 2017,Work in Progress,"36,012",3/10,126,1267,304,19861
4967344,They Shook Hands - Year 1,Dethryl,Teen And Up Audiences,Gen,Harry Potter - J. K. Rowling,,"Harry Potter , Draco Malfoy , Pansy Parkinson , Theodore Nott , Millicent Bulstrode , Tracey Davis , Daphne Greengrass , Vincent Crabbe , Gregory Goyle , Severus Snape","Alternate Universe - Canon Divergence , What-If , Hogwarts First Year , Slytherin Harry , Slytherin Pride , Slytherins Being Slytherins , Up Slytherin! , Book 1: Harry Potter and the Philosopher's Stone",Creator Chose Not To Use Archive Warnings,English,10 Oct 2015,Complete Work,"97,840",19/19,65,512,100,19845
1007514,Out of The Ashes,Fun_Sized_Owl,Not Rated,M/M,Harry Potter - J. K. Rowling,Harry Potter/Severus Snape,"Harry Potter , Severus Snape , Fawkes , Minerva McGonagall , Hermione Granger , Ronald Weasley , Rubeus Hagrid , Lily Evans Potter , Portrait Albus Dumbledore","AU , Gore , Blood , Angst , Developing Relationship , slow , sex scenes , softcore , Romance , Drama , m/m - Freeform , sshp",Creator Chose Not To Use Archive Warnings,English,23 Jul 2015,Work in Progress,"190,804",32/?,102,434,110,19843
412043,Mine,OldStuffBy (Othalla),General Audiences,M/M,Harry Potter - J. K. Rowling,"Harry Potter/James Potter , Harry Potter & James Potter","Harry Potter , James Potter , Charlus Potter","Incest , possibly , Creepy , either way",No Archive Warnings Apply,English,24 May 2012,Complete Work,615,1/1,9,468,49,19827
26534404,New Bridges,lyraonyx,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Remus Lupin/Severus Snape,"Harry Potter , Lucius Malfoy , Albus Dumbledore , Draco Malfoy","Fluff , Kid Fic , Family Feels , Manipulative Albus Dumbledore , Soft Severus Snape , Werewolf Mates , Tags May Change , Implied/Referenced Child Abuse , Severitus | Severus Snape is Harry Potter's Parent",No Archive Warnings Apply,English,31 Jan 2021,Work in Progress,"39,209",12/?,478,945,265,19821
123322,For the Public Good,blamebrampton,Teen And Up Audiences,M/M,Harry Potter - Rowling,Harry Potter/Draco Malfoy,"Harry Potter , Draco Malfoy , Kingsley Shacklebolt , the Blair government , OCs","British Politics , Satire , HP: EWE",No Archive Warnings Apply,English,03 Oct 2010,Complete Work,"23,511",3/3,48,1527,386,19823
2701259,The More Loving One,StacPolly,Teen And Up Audiences,"F/M, M/M",Harry Potter - J. K. Rowling,"Draco Malfoy/Harry Potter , Hermione Granger/Ron Weasley","Harry Potter , Draco Malfoy , Hermione Granger , Ron Weasley",Slash,No Archive Warnings Apply,English,25 Dec 2014,Complete Work,"44,658",25/25,209,747,139,19789
24314884,The Founders Return,Graydove71,Not Rated,"M/M, Other, F/F",Harry Potter - J. K. Rowling,"Neville Longbottom/Luna Lovegood , Other Relationship Tags to Be Added , Draco Malfoy/Harry Potter , Severus Snape/Fred Weasley/George Weasley , Tom Riddle & Sirius Black , Hermione Granger & Original Female Character(s)","Hogwarts Founders , Harry Potter , Tom Riddle | Voldemort , Severus Snape , Neville Longbottom , Albus Dumbledore , Ron Weasley , Ginny Weasley , Hermione Granger , Luna Lovegood , Fawkes (Harry Potter) , Lucius Malfoy , Sirius Black , Narcissa Malfoy , Liz Bush (OC)","Albus Dumbledore Bashing , Ginny Weasley Bashing , Hermione Granger Bashing , Ron Weasley Bashing , Time Travel Fix-It , Alternate Universe - Canon Divergence , Creature Inheritance , Molly Weasley Bashing , Master of Death Harry Potter , Not Beta Read , Other Additional Tags to Be Added , De-Aged Tom Riddle , Age Regression/De-Aging , De-Aged Severus Snape , BAMF Founders , Out of Character , Tom Riddle is Not Voldemort , de-aged sirius black , magical familiars , Good Malfoy Family (Harry Potter) , Courtship , Ravenclaw Harry Potter , Ravenclaw Draco Malfoy , Young Tom Riddle , Huffelpuff Tom Riddle , Slytherin Fred Weasley & George Weasley , Huffelpuff Sirius Black , Riddles , Redemption , Soulmates , Soul Bond , De-aged Hermione Granger , Animagus Severus Snape , Animagus Weasley Twins , Hogwarts Inquisitor",Creator Chose Not To Use Archive Warnings,English,06 Jan 2021,Work in Progress,"53,745",17/?,146,661,244,19786
8221258,Life Is The Flower (For Which Love Is the Honey),bafflinghaze,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Draco Malfoy/Harry Potter,"Draco Malfoy , Harry Potter , Luna Lovegood , Hermione Granger , Ron Weasley , Some Ginny Weasley","Romance , Slow Build , Cat , Bees , farm animals , Charity Worker Harry Potter , Farmer Draco Malfoy , Slice of Life , Beekeeping , Post-Hogwarts , Malfoy Manor , Banter , Dating , Flirting , Harry Potter Cooks , Paparazzi , Press and Tabloids , Fluff , H/D Pet Fair 2016",No Archive Warnings Apply,English,14 Oct 2016,Complete Work,"15,462",1/1,127,1361,317,19778
5624959,"Surprise, the war is over",elvirakitties,Not Rated,No category,Harry Potter - J. K. Rowling,"Harry Potter & Tom Riddle | Voldemort , Harry Potter & Severus Snape","Harry Potter , Tom Riddle | Voldemort , Severus Snape , Albus Dumbledore , Luna Lovegood , Neville Longbottom , Ginny Weasley","Non-Canon Relationship , Father-Son Relationship , Not Beta Read , Not Canon Compliant , Complete , Harry Potter is Voldemort's Child , Parent Voldemort , Crack Treated Seriously , Sub Severus Snape , Dom Harry Potter",No Archive Warnings Apply,English,03 Jan 2016,Complete Work,"2,814",1/1,29,1095,147,19776
16891329,The Alpha King,temptresslove,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,"Harry Potter/Tom Riddle , Harry Potter/Tom Riddle | Voldemort","Tom Riddle | Voldemort , Tom Riddle , Harry Potter , Draco Malfoy , Lucius Malfoy","Alpha/Beta/Omega Dynamics , Alpha/Omega , Omega Verse , King!TomRiddle , Duke!HarryPotter , betrothal , Arranged Marriages , Fluff , Tooth-Rotting Fluff , the alpha king and a malfoy heir??? , excuse me???? , harry will raise hell before he allows that to happen",Creator Chose Not To Use Archive Warnings,English,08 Dec 2018,Complete Work,"3,492",1/1,61,2309,375,19768
12326526,Deaged and Debunked,orphan_account,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Draco Malfoy/Harry Potter,"Harry Potter , Draco Malfoy , Hermione Granger , Severus Snape , Ron Weasley","De-Aged Harry , deaged , Neko Harry , Harry Potter - Freeform , Draco Malfoy - Freeform , Drarry , Mates , Soulmates , Potions Accident , DracoxHarry - Freeform , Fluff",Creator Chose Not To Use Archive Warnings,English,11 Oct 2017,Complete Work,"5,169",3/3,18,1247,134,19761
2839760,Five Times Remus Lupin Rendered Sirius Black Speechless (and the One Time Sirius Turned the Tables),remuslives23,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Sirius Black/Remus Lupin,"Sirius Black , Remus Lupin","Old Fic , Fluff , Mpreg , 5+1 Fic",No Archive Warnings Apply,English,24 Dec 2014,Complete Work,"2,419",1/1,23,1130,104,19752
1129272,No Time Like Christmas,eidheann,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Draco Malfoy/Harry Potter,"Harry Potter , Draco Malfoy , Hermione Granger , Ron Weasley","St Mungo's Hospital , Auror Harry , Healer Draco , Established Relationship , Fluff , Christmas Fluff , Mini-Fest 2013",No Archive Warnings Apply,English,10 Jan 2014,Complete Work,"3,504",1/1,68,1897,243,19746
425509,What Pride Doesn't Know,igrockspock,General Audiences,M/M,Harry Potter - J. K. Rowling,Percy Weasley/Oliver Wood,"Percy Weasley , Oliver Wood , Molly Weasley","Getting Together , Coming Out , Family",No Archive Warnings Apply,English,06 Jun 2012,Complete Work,"3,716",1/1,53,2425,304,19743
4466744,Harry Potter and the Prisoner of Azkaban,AidanChase,General Audiences,Gen,Harry Potter - J. K. Rowling,James/Lily,"Harry Potter , James Potter , Lily Potter , Alice Longbottom , Regulus Black , Hermione Granger , Ron Weasley , Rubeus Hagrid , Sirius Black , Remus Lupin , Nymphadora Tonks , Cornelius Fudge , Ginny Weasley , Luna Lovegood , Neville Longbottom , Frank Longbottom , Molly Weasley , Arthur Weasley , Charlie Weasley , Fred Weasley , George Weasley , Draco Malfoy , Oliver Wood , Alicia Spinnet , Angelina Johnson , Katie Bell , Marcus Flint , Crookshanks - Character , Dean Thomas , Seamus Finnigan , Minerva McGonagall , Sybil Trelawney , Filius Flitwick , Lavender Brown , Parvati Patil , Cedric Diggory","Alternate Universe - Everyone Lives/Nobody Dies , Canon Rewrite",Creator Chose Not To Use Archive Warnings,English,29 Jan 2016,Complete Work,"79,162",22/22,371,758,42,19737
1617053,When the Wind Blows Through It,BonesOfBirdWings,General Audiences,Gen,Harry Potter - J. K. Rowling,,"Harry Potter , Severus Snape , Theodore Nott , Draco Malfoy , Millicent Bulstrode , Pansy Parkinson , Daphne Greengrass , Tracey Davis , All the Slytherins , Hermione Granger","Hogwarts First Year , Talking To Dead People , Slytherin Harry , Grey Harry , Smart Harry",Creator Chose Not To Use Archive Warnings,English,25 Jan 2017,Complete Work,"31,938",7/7,195,1375,473,19718
6933409,Restoration of Magic,Bickymonster,Teen And Up Audiences,"F/M, M/M",Harry Potter - J. K. Rowling,"Harry Potter/Blaise Zabini , Draco Malfoy/Theodore Nott , Neville Longbottom/Pansy Parkinson , Hannah Abbott/Terry Boot , Susan Bones/Ron Weasley , Cedric Diggory/Angelina Johnson , Cho Chang/Cedric Diggory , Cho Chang/Cormac McLaggen , Lee Jordan/George Weasley , Fabian Prewett/Severus Snape","Gideon Prewett , Fabian Prewett , Frank Longbottom , Alice Longbottom , Molly Weasley , Arthur Weasley , Albus Dumbledore , Severus Snape , Lily Evans Potter , James Potter , Sirius Black , Remus Lupin , Order of the Phoenix , Tom Riddle | Voldemort","Fae Magic , Kidnapping , Mates , Mpreg , Original Character(s) , Empath Harry , Magically Powerful Harry , Draco Malfoy & Harry Potter Friendship , The Talk",Creator Chose Not To Use Archive Warnings,English,14 Jul 2018,Work in Progress,"169,192",18/?,202,336,177,19697
669070,Puzzles and Love,blueskyecloud9,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,"Draco Malfoy/Harry Potter/Severus Snape , Draco Malfoy/Severus Snape","Harry Potter , Draco Malfoy , Severus Snape , Lucius Malfoy , Narcissa Malfoy , Hermione Granger , Ron Weasley , Pansy Parkinson , Kingsley Shacklebolt , Blaise Zabini , Ginny Weasley","Angst , Romance , Threesome",Creator Chose Not To Use Archive Warnings,English,15 Jun 2017,Work in Progress,"57,309",30/?,183,985,284,19693
18170234,Who are our real friends?,Literal_Multifandom_Trashcan,Not Rated,"Gen, M/M",Harry Potter - J. K. Rowling,Draco Malfoy/Harry Potter,"Draco Malfoy , Harry Potter , Ron Weasley , Severus Snape , Minerva McGonagall , Theodore Nott , Blaise Zabini , Pansy Parkinson , Neville Longbottom , Molly Weasley , Sirius Black , Hermione Granger , Dursley Family (Harry Potter)","Past Child Abuse , Implied/Referenced Rape/Non-con , Protective Draco Malfoy , Ron Weasley Bashing , weasley bashing in general , Helpful Snape , tired snape , snape is so done with draco , Scared Harry Potter , Sad Harry Potter , Hurt Harry Potter , helpful slytherins , Mean Ron , I dont know how to tag , someone send help","Graphic Depictions Of Violence , Rape/Non-Con",English,27 Mar 2019,Complete Work,"6,217",8/8,46,955,123,19681
960146,The Evolution of George Weasley and Harry Potter,BrianJustin4Ever,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,"Harry Potter/George Weasley , Cedric Diggory/Harry Potter (implied)",Fred Weasley,,Creator Chose Not To Use Archive Warnings,English,09 Sep 2013,Complete Work,"1,343",1/1,15,1079,108,19667
692658,Aftermath,Duochanfan,General Audiences,"Gen, F/M, M/M",Harry Potter - J. K. Rowling,"Past Harry Potter/Cedric Diggory , Sirius Black/Severus Snape","Harry Potter , Sirius Black , Severus Snape , Cho Chang , Hermione Granger , Ron Weasley , Draco Malfoy","Mpreg , Angst , Drama , Friendship",Underage,English,24 Sep 2014,Complete Work,"60,364",41/41,43,474,114,19660
199350,Unity,Lauren (LaurenThemself),Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Scorpius Malfoy/Albus Severus Potter,"Scorpius Malfoy , Albus Severus Potter , Rose Weasley , James Potter , Ginny Weasley , Harry Potter , Molly Weasley , Neville Longbottom","Community: fandomaid , Asexual Character , Animal Transformation , Animagus , Philomathy , Harry Potter Next Generation",No Archive Warnings Apply,English,14 May 2011,Complete Work,"4,421",9/9,60,1290,130,19641
10508109,Learnt in the Cradle,SasuNarufan13,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,"Draco Malfoy/Harry Potter , Implied Lucius Malfoy/Narcissa Black , Implied James Potter/Lily Evans Potter","Narcissa Black Malfoy , Lucius Malfoy , Draco Malfoy , Harry Potter , Lily Evans Potter , James Potter","birthday fic , Narcissa's pov , Veela!Draco , altered timeline , Potters are still alive , Slash , Time Skips , Takes place when Harry and Draco are children",Creator Chose Not To Use Archive Warnings,English,31 Mar 2017,Complete Work,"5,269",1/1,166,2163,303,19637
